Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Jour_Semaine,Mois,Type_Commande
TXN_3484276,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-14,Wednesday,June,Grosse
TXN_3705669,Tea,2.0,1.5,3.0,Non Spécifié,Non Spécifié,2023-11-23,Thursday,November,Petite
TXN_4105487,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-13,Thursday,April,Grosse
TXN_6856558,Juice,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-10-30,Monday,October,Grosse
TXN_3669990,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-01-27,Friday,January,Petite
TXN_5994713,Tea,3.0,1.5,4.5,Non Spécifié,Takeaway,2023-03-05,Sunday,March,Petite
TXN_8091357,Coffee,1.0,2.0,2.0,Cash,Non Spécifié,2023-12-28,Thursday,December,Petite
TXN_9555958,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-30,Saturday,September,Grosse
TXN_4194085,Salad,1.0,5.0,5.0,Credit Card,Non Spécifié,2023-05-25,Thursday,May,Petite
TXN_7780748,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-19,Thursday,January,Petite
TXN_7914340,Tea,1.0,1.5,1.5,Non Spécifié,Non Spécifié,2023-09-04,Monday,September,Petite
TXN_7780786,Cake,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-10-30,Monday,October,Petite
TXN_1048284,Salad,2.0,5.0,10.0,Cash,In-store,2023-08-19,Saturday,August,Petite
TXN_3301517,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-13,Thursday,April,Petite
TXN_3120848,Cookie,1.0,1.0,1.0,Cash,In-store,2023-11-01,Wednesday,November,Petite
TXN_3764807,Smoothie,2.0,4.0,8.0,Non Spécifié,Non Spécifié,2023-08-28,Monday,August,Petite
TXN_3315467,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-17,Friday,November,Petite
TXN_9363990,Cake,3.0,3.0,9.0,Credit Card,Non Spécifié,2023-01-17,Tuesday,January,Petite
TXN_9666257,Juice,2.0,3.0,6.0,Non Spécifié,In-store,2023-09-27,Wednesday,September,Petite
TXN_1504466,Coffee,1.0,2.0,2.0,Cash,Non Spécifié,2023-11-07,Tuesday,November,Petite
TXN_3324387,Non Spécifié,1.0,4.0,4.0,Credit Card,Non Spécifié,2023-12-13,Wednesday,December,Petite
TXN_1477525,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-11-06,Monday,November,Petite
TXN_9063624,Coffee,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-04-21,Friday,April,Petite
TXN_1595139,Smoothie,5.0,4.0,20.0,Cash,Non Spécifié,2023-08-24,Thursday,August,Grosse
TXN_8606912,Salad,5.0,5.0,25.0,Digital Wallet,Non Spécifié,2023-03-10,Friday,March,Grosse
TXN_8548232,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-21,Wednesday,June,Grosse
TXN_6074414,Salad,2.0,5.0,10.0,Credit Card,Non Spécifié,2023-11-13,Monday,November,Petite
TXN_2010658,Smoothie,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-02-20,Monday,February,Petite
TXN_5070577,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-02-07,Tuesday,February,Petite
TXN_5426236,Non Spécifié,3.0,4.0,12.0,Cash,Takeaway,2023-08-31,Thursday,August,Petite
TXN_8867957,Sandwich,1.0,4.0,4.0,Digital Wallet,Non Spécifié,2023-01-04,Wednesday,January,Petite
TXN_3241422,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-07-17,Monday,July,Petite
TXN_6036254,Non Spécifié,3.0,2.0,6.0,Credit Card,Non Spécifié,2023-09-20,Wednesday,September,Petite
TXN_3580048,Smoothie,5.0,4.0,20.0,Non Spécifié,Non Spécifié,2023-05-17,Wednesday,May,Grosse
TXN_2756336,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-07,Friday,July,Petite
TXN_9691873,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-15,Wednesday,February,Petite
TXN_2466187,Coffee,2.0,2.0,4.0,Non Spécifié,Takeaway,2023-04-18,Tuesday,April,Petite
TXN_7964520,Coffee,1.0,2.0,2.0,Non Spécifié,In-store,2023-03-26,Sunday,March,Petite
TXN_3185667,Tea,5.0,1.5,7.5,Digital Wallet,Non Spécifié,2023-12-26,Tuesday,December,Grosse
TXN_8167741,Sandwich,4.0,4.0,16.0,Non Spécifié,Takeaway,2023-09-09,Saturday,September,Grosse
TXN_1015883,Cookie,4.0,1.0,4.0,Cash,In-store,2023-10-16,Monday,October,Grosse
TXN_8838566,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-25,Tuesday,July,Grosse
TXN_2423343,Tea,4.0,1.5,6.0,Non Spécifié,In-store,2023-09-25,Monday,September,Grosse
TXN_1496038,Juice,4.0,3.0,12.0,Non Spécifié,In-store,2023-12-22,Friday,December,Grosse
TXN_9484436,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-01-20,Friday,January,Petite
TXN_7670699,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-24,Sunday,December,Petite
TXN_7765640,Non Spécifié,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-07-07,Friday,July,Petite
TXN_5412418,Non Spécifié,3.0,3.0,9.0,Cash,Non Spécifié,2023-09-23,Saturday,September,Petite
TXN_2053631,Salad,1.0,5.0,5.0,Credit Card,Non Spécifié,2023-03-21,Tuesday,March,Petite
TXN_3632064,Cookie,5.0,1.0,5.0,Cash,Non Spécifié,2023-02-12,Sunday,February,Grosse
TXN_4254587,Smoothie,1.0,4.0,4.0,Digital Wallet,Non Spécifié,2023-05-27,Saturday,May,Petite
TXN_9605972,Cake,3.0,3.0,9.0,Non Spécifié,Non Spécifié,2023-09-30,Saturday,September,Petite
TXN_1323030,Salad,4.0,5.0,20.0,Non Spécifié,In-store,2023-03-30,Thursday,March,Grosse
TXN_7989903,Juice,2.0,3.0,6.0,Cash,Non Spécifié,2023-06-19,Monday,June,Petite
TXN_7423885,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-06,Wednesday,September,Grosse
TXN_1495371,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-21,Friday,July,Petite
TXN_8934025,Cookie,2.0,1.0,2.0,Non Spécifié,Non Spécifié,2023-12-18,Monday,December,Petite
TXN_7515290,Smoothie,1.0,4.0,4.0,Digital Wallet,Non Spécifié,2023-12-23,Saturday,December,Petite
TXN_3711520,Tea,1.0,1.5,1.5,Non Spécifié,In-store,2023-06-29,Thursday,June,Petite
TXN_3841683,Sandwich,1.0,4.0,4.0,Non Spécifié,In-store,2023-06-20,Tuesday,June,Petite
TXN_9100530,Sandwich,3.0,4.0,12.0,Digital Wallet,Non Spécifié,2023-05-21,Sunday,May,Petite
TXN_3112013,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-06,Friday,January,Grosse
TXN_7786787,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-07-08,Saturday,July,Petite
TXN_7160196,Sandwich,1.0,4.0,4.0,Non Spécifié,In-store,2023-12-06,Wednesday,December,Petite
TXN_4634894,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-12-09,Saturday,December,Petite
TXN_8214944,Non Spécifié,3.0,1.5,4.5,Credit Card,In-store,2023-11-18,Saturday,November,Petite
TXN_1080377,Cake,2.0,3.0,6.0,Non Spécifié,Non Spécifié,2023-04-08,Saturday,April,Petite
TXN_8566683,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-08-09,Wednesday,August,Grosse
TXN_2784588,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-26,Sunday,March,Petite
TXN_6110769,Cookie,2.0,1.0,2.0,Non Spécifié,Non Spécifié,2023-03-02,Thursday,March,Petite
TXN_1637334,Non Spécifié,2.0,1.5,3.0,Credit Card,In-store,2023-08-09,Wednesday,August,Petite
TXN_9514452,Non Spécifié,5.0,3.0,15.0,Credit Card,Takeaway,2023-07-29,Saturday,July,Grosse
TXN_8787350,Sandwich,5.0,4.0,20.0,Non Spécifié,Non Spécifié,2023-05-21,Sunday,May,Grosse
TXN_7533675,Smoothie,3.0,4.0,12.0,Non Spécifié,In-store,2023-10-28,Saturday,October,Petite
TXN_2264601,Tea,1.0,1.5,1.5,Non Spécifié,Non Spécifié,2023-01-21,Saturday,January,Petite
TXN_6024139,Juice,4.0,3.0,12.0,Digital Wallet,Non Spécifié,2023-08-15,Tuesday,August,Grosse
TXN_9841397,Coffee,4.0,2.0,8.0,Cash,In-store,2023-12-28,Thursday,December,Grosse
TXN_7302991,Non Spécifié,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-05,Wednesday,April,Grosse
TXN_6093331,Smoothie,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-06-24,Saturday,June,Petite
TXN_3087096,Tea,3.0,1.5,4.5,Cash,Non Spécifié,2023-08-19,Saturday,August,Petite
TXN_8324315,Salad,1.0,5.0,5.0,Non Spécifié,Non Spécifié,2023-08-07,Monday,August,Petite
TXN_8933679,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-09-24,Sunday,September,Petite
TXN_3528653,Cake,1.0,3.0,3.0,Non Spécifié,Non Spécifié,2023-02-26,Sunday,February,Petite
TXN_4256155,Cake,5.0,3.0,15.0,Non Spécifié,Takeaway,2023-04-06,Thursday,April,Grosse
TXN_7186675,Cookie,4.0,1.0,4.0,Cash,Non Spécifié,2023-11-09,Thursday,November,Grosse
TXN_5295223,Non Spécifié,5.0,5.0,25.0,Cash,In-store,2023-03-23,Thursday,March,Grosse
TXN_8578861,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-05-16,Tuesday,May,Grosse
TXN_8028042,Coffee,3.0,2.0,6.0,Non Spécifié,Non Spécifié,2023-04-05,Wednesday,April,Petite
TXN_4021467,Coffee,2.0,2.0,4.0,Non Spécifié,Takeaway,2023-04-02,Sunday,April,Petite
TXN_4807037,Salad,5.0,5.0,25.0,Cash,In-store,2023-12-08,Friday,December,Grosse
TXN_3975938,Sandwich,3.0,4.0,12.0,Credit Card,Non Spécifié,2023-09-04,Monday,September,Petite
TXN_3312653,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-12-09,Saturday,December,Grosse
TXN_1405498,Juice,2.0,3.0,6.0,Non Spécifié,Takeaway,2023-12-31,Sunday,December,Petite
TXN_6571288,Sandwich,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-10-23,Monday,October,Petite
TXN_7560210,Juice,5.0,3.0,15.0,Non Spécifié,Takeaway,2023-02-21,Tuesday,February,Grosse
TXN_2905234,Cookie,1.0,1.0,1.0,Credit Card,Non Spécifié,2023-09-24,Sunday,September,Petite
TXN_3630981,Coffee,2.0,2.0,4.0,Non Spécifié,In-store,2023-10-31,Tuesday,October,Petite
TXN_3339728,Juice,5.0,3.0,15.0,Non Spécifié,In-store,2023-05-13,Saturday,May,Grosse
TXN_3826298,Cookie,3.0,1.0,3.0,Non Spécifié,Non Spécifié,2023-11-28,Tuesday,November,Petite
TXN_7854306,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-09-17,Sunday,September,Petite
TXN_6034709,Non Spécifié,2.0,2.0,4.0,Credit Card,Non Spécifié,2023-06-16,Friday,June,Petite
TXN_3072565,Juice,3.0,3.0,9.0,Credit Card,Non Spécifié,2023-07-09,Sunday,July,Petite
TXN_9544977,Cookie,4.0,1.0,4.0,Non Spécifié,In-store,2023-07-04,Tuesday,July,Grosse
TXN_8374101,Salad,5.0,5.0,25.0,Credit Card,Non Spécifié,2023-08-16,Wednesday,August,Grosse
TXN_5814878,Smoothie,2.0,4.0,8.0,Digital Wallet,Non Spécifié,2023-04-02,Sunday,April,Petite
TXN_2398895,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-04,Tuesday,April,Grosse
TXN_1205020,Tea,5.0,1.5,7.5,Cash,Non Spécifié,2023-10-03,Tuesday,October,Grosse
TXN_1631377,Coffee,5.0,2.0,10.0,Non Spécifié,Takeaway,2023-06-07,Wednesday,June,Grosse
TXN_8116676,Cake,2.0,3.0,6.0,Digital Wallet,Non Spécifié,2023-09-16,Saturday,September,Petite
TXN_4116036,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-22,Sunday,January,Petite
TXN_3172090,Juice,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-05-09,Tuesday,May,Petite
TXN_5193568,Juice,3.0,3.0,9.0,Cash,Non Spécifié,2023-12-10,Sunday,December,Petite
TXN_3725152,Coffee,5.0,2.0,10.0,Non Spécifié,Non Spécifié,2023-07-08,Saturday,July,Grosse
TXN_8724711,Salad,3.0,5.0,15.0,Cash,In-store,2023-02-07,Tuesday,February,Petite
TXN_9477344,Non Spécifié,2.0,1.0,2.0,Credit Card,In-store,2023-09-30,Saturday,September,Petite
TXN_5899361,Cake,1.0,3.0,3.0,Credit Card,Non Spécifié,2023-08-08,Tuesday,August,Petite
TXN_8261380,Cake,3.0,3.0,9.0,Cash,In-store,2023-10-01,Sunday,October,Petite
TXN_1188551,Non Spécifié,2.0,2.0,4.0,Non Spécifié,Non Spécifié,2023-03-20,Monday,March,Petite
TXN_1887250,Tea,3.0,1.5,4.5,Non Spécifié,Takeaway,2023-05-15,Monday,May,Petite
TXN_4799873,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-04,Saturday,March,Petite
TXN_9691151,Coffee,4.0,2.0,8.0,Non Spécifié,In-store,2023-08-23,Wednesday,August,Grosse
TXN_3014261,Salad,4.0,5.0,20.0,Cash,In-store,2023-11-29,Wednesday,November,Grosse
TXN_9987991,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-02-21,Tuesday,February,Petite
TXN_1093668,Coffee,2.0,2.0,4.0,Digital Wallet,Non Spécifié,2023-05-18,Thursday,May,Petite
TXN_8279966,Coffee,1.0,2.0,2.0,Cash,In-store,2023-08-24,Thursday,August,Petite
TXN_3977835,Tea,5.0,1.5,7.5,Non Spécifié,In-store,2023-05-06,Saturday,May,Grosse
TXN_1758689,Smoothie,3.0,4.0,12.0,Cash,Non Spécifié,2023-02-17,Friday,February,Petite
TXN_4312977,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-15,Wednesday,March,Petite
TXN_6503526,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-10-20,Friday,October,Grosse
TXN_8676485,Salad,2.0,5.0,10.0,Non Spécifié,In-store,2023-04-28,Friday,April,Petite
TXN_7176851,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-11-20,Monday,November,Grosse
TXN_8695037,Smoothie,1.0,4.0,4.0,Non Spécifié,Non Spécifié,2023-01-24,Tuesday,January,Petite
TXN_6632882,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-30,Sunday,April,Petite
TXN_7775016,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-27,Wednesday,September,Grosse
TXN_2176024,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-03,Friday,February,Grosse
TXN_7051683,Non Spécifié,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-16,Thursday,November,Petite
TXN_3670041,Smoothie,3.0,4.0,12.0,Digital Wallet,Non Spécifié,2023-03-22,Wednesday,March,Petite
TXN_5124080,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-14,Saturday,January,Petite
TXN_3317649,Sandwich,3.0,4.0,12.0,Non Spécifié,Takeaway,2023-11-06,Monday,November,Petite
TXN_3953316,Cookie,2.0,1.0,2.0,Digital Wallet,Non Spécifié,2023-06-06,Tuesday,June,Petite
TXN_6160209,Salad,3.0,5.0,15.0,Non Spécifié,In-store,2023-07-28,Friday,July,Petite
TXN_7089316,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-27,Monday,November,Petite
TXN_5421310,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-10,Saturday,June,Petite
TXN_9081409,Non Spécifié,1.0,3.0,3.0,Credit Card,In-store,2023-06-16,Friday,June,Petite
TXN_6850528,Cookie,3.0,1.0,3.0,Cash,In-store,2023-10-13,Friday,October,Petite
TXN_6900182,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-09-10,Sunday,September,Petite
TXN_2643748,Salad,3.0,5.0,15.0,Cash,Non Spécifié,2023-11-28,Tuesday,November,Petite
TXN_4858908,Cake,2.0,3.0,6.0,Cash,In-store,2023-02-11,Saturday,February,Petite
TXN_8972137,Non Spécifié,4.0,3.0,12.0,Credit Card,In-store,2023-05-15,Monday,May,Grosse
TXN_2828785,Smoothie,1.0,4.0,4.0,Non Spécifié,In-store,2023-01-24,Tuesday,January,Petite
TXN_3489721,Coffee,3.0,2.0,6.0,Cash,Non Spécifié,2023-09-27,Wednesday,September,Petite
TXN_5223702,Smoothie,4.0,4.0,16.0,Credit Card,Non Spécifié,2023-06-23,Friday,June,Grosse
TXN_2788676,Cookie,2.0,1.0,2.0,Digital Wallet,Non Spécifié,2023-11-05,Sunday,November,Petite
TXN_1643447,Non Spécifié,1.0,3.0,3.0,Non Spécifié,Non Spécifié,2023-09-03,Sunday,September,Petite
TXN_5172164,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-09-13,Wednesday,September,Petite
TXN_2818867,Salad,3.0,5.0,15.0,Cash,Non Spécifié,2023-01-11,Wednesday,January,Petite
TXN_1303984,Salad,4.0,5.0,20.0,Digital Wallet,Non Spécifié,2023-07-24,Monday,July,Grosse
TXN_3373078,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-01,Friday,December,Grosse
TXN_3982146,Coffee,3.0,2.0,6.0,Non Spécifié,In-store,2023-07-09,Sunday,July,Petite
TXN_1185156,Smoothie,4.0,4.0,16.0,Non Spécifié,Takeaway,2023-03-23,Thursday,March,Grosse
TXN_6720290,Smoothie,1.0,4.0,4.0,Non Spécifié,In-store,2023-01-25,Wednesday,January,Petite
TXN_9365447,Non Spécifié,2.0,1.5,3.0,Cash,Non Spécifié,2023-12-10,Sunday,December,Petite
TXN_7701878,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-08-11,Friday,August,Grosse
TXN_7677817,Non Spécifié,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-01-17,Tuesday,January,Petite
TXN_9983530,Smoothie,3.0,4.0,12.0,Non Spécifié,Non Spécifié,2023-01-04,Wednesday,January,Petite
TXN_4755934,Tea,2.0,1.5,3.0,Cash,Non Spécifié,2023-12-29,Friday,December,Petite
TXN_2931198,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-21,Friday,April,Petite
TXN_7426387,Smoothie,5.0,4.0,20.0,Cash,Non Spécifié,2023-10-30,Monday,October,Grosse
TXN_3182547,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-28,Friday,July,Petite
TXN_6980463,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-03,Sunday,September,Petite
TXN_6708165,Juice,5.0,3.0,15.0,Non Spécifié,In-store,2023-10-19,Thursday,October,Grosse
TXN_4310629,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-10-02,Monday,October,Petite
TXN_4650611,Coffee,1.0,2.0,2.0,Credit Card,Non Spécifié,2023-10-14,Saturday,October,Petite
TXN_7952232,Tea,4.0,1.5,6.0,Cash,Non Spécifié,2023-03-31,Friday,March,Grosse
TXN_1593691,Sandwich,2.0,4.0,8.0,Non Spécifié,Non Spécifié,2023-03-11,Saturday,March,Petite
TXN_3781198,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-04,Saturday,November,Petite
TXN_3585464,Cookie,3.0,1.0,3.0,Non Spécifié,Takeaway,2023-09-12,Tuesday,September,Petite
TXN_8286164,Smoothie,1.0,4.0,4.0,Non Spécifié,In-store,2023-03-08,Wednesday,March,Petite
TXN_8851113,Tea,3.0,1.5,4.5,Digital Wallet,Non Spécifié,2023-12-23,Saturday,December,Petite
TXN_9131136,Juice,2.0,3.0,6.0,Credit Card,Non Spécifié,2023-03-20,Monday,March,Petite
TXN_1449065,Salad,2.0,5.0,10.0,Cash,Non Spécifié,2023-10-03,Tuesday,October,Petite
TXN_1230311,Juice,3.0,3.0,9.0,Digital Wallet,Non Spécifié,2023-08-14,Monday,August,Petite
TXN_2325484,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-08-16,Wednesday,August,Petite
TXN_2647425,Juice,4.0,3.0,12.0,Credit Card,Non Spécifié,2023-07-30,Sunday,July,Grosse
TXN_5525916,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-03-02,Thursday,March,Petite
TXN_4297979,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-14,Monday,August,Petite
TXN_1686323,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-30,Thursday,November,Grosse
TXN_5373154,Cake,3.0,3.0,9.0,Digital Wallet,Non Spécifié,2023-04-06,Thursday,April,Petite
TXN_6225571,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-13,Wednesday,September,Petite
TXN_9772556,Coffee,5.0,2.0,10.0,Non Spécifié,Non Spécifié,2023-10-20,Friday,October,Grosse
TXN_3033598,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-03-12,Sunday,March,Grosse
TXN_4382956,Non Spécifié,4.0,1.5,6.0,Credit Card,Non Spécifié,2023-11-16,Thursday,November,Grosse
TXN_8117583,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-25,Saturday,February,Petite
TXN_1101527,Smoothie,1.0,4.0,4.0,Digital Wallet,Non Spécifié,2023-04-20,Thursday,April,Petite
TXN_2118759,Coffee,2.0,2.0,4.0,Digital Wallet,Non Spécifié,2023-08-07,Monday,August,Petite
TXN_7603948,Cake,3.0,3.0,9.0,Credit Card,Non Spécifié,2023-01-28,Saturday,January,Petite
TXN_5519424,Tea,2.0,1.5,3.0,Digital Wallet,Non Spécifié,2023-09-23,Saturday,September,Petite
TXN_3483911,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-10,Monday,July,Petite
TXN_5447967,Smoothie,2.0,4.0,8.0,Credit Card,Non Spécifié,2023-06-06,Tuesday,June,Petite
TXN_2893987,Cake,4.0,3.0,12.0,Non Spécifié,Takeaway,2023-05-31,Wednesday,May,Grosse
TXN_5120215,Coffee,2.0,2.0,4.0,Digital Wallet,Non Spécifié,2023-10-29,Sunday,October,Petite
TXN_4417257,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-05-06,Saturday,May,Grosse
TXN_2871592,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-07,Monday,August,Grosse
TXN_8283199,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-01-23,Monday,January,Petite
TXN_1571874,Cake,1.0,3.0,3.0,Digital Wallet,Non Spécifié,2023-07-10,Monday,July,Petite
TXN_6534833,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-12-14,Thursday,December,Grosse
TXN_6027500,Smoothie,4.0,4.0,16.0,Non Spécifié,Non Spécifié,2023-09-22,Friday,September,Grosse
TXN_7029944,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-17,Monday,April,Petite
TXN_3075169,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-06-25,Sunday,June,Petite
TXN_9791421,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-07-15,Saturday,July,Petite
TXN_6359031,Coffee,1.0,2.0,2.0,Non Spécifié,Non Spécifié,2023-02-28,Tuesday,February,Petite
TXN_8236432,Salad,1.0,5.0,5.0,Non Spécifié,Non Spécifié,2023-12-04,Monday,December,Petite
TXN_7359566,Coffee,1.0,2.0,2.0,Cash,In-store,2023-04-06,Thursday,April,Petite
TXN_4813580,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-15,Saturday,April,Petite
TXN_9940829,Smoothie,3.0,4.0,12.0,Non Spécifié,In-store,2023-04-04,Tuesday,April,Petite
TXN_4583957,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08,Sunday,October,Petite
TXN_8187222,Coffee,4.0,2.0,8.0,Credit Card,Non Spécifié,2023-03-08,Wednesday,March,Grosse
TXN_1298084,Non Spécifié,2.0,1.5,3.0,Credit Card,Takeaway,2023-01-02,Monday,January,Petite
TXN_4403699,Non Spécifié,1.0,1.0,1.0,Credit Card,Non Spécifié,2023-08-19,Saturday,August,Petite
TXN_9005782,Tea,4.0,1.5,6.0,Non Spécifié,In-store,2023-06-18,Sunday,June,Grosse
TXN_5083311,Sandwich,4.0,4.0,16.0,Digital Wallet,Non Spécifié,2023-04-30,Sunday,April,Grosse
TXN_8847610,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-06,Wednesday,December,Petite
TXN_9817102,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-02-22,Wednesday,February,Petite
TXN_5566774,Tea,3.0,1.5,4.5,Non Spécifié,In-store,2023-03-29,Wednesday,March,Petite
TXN_5555790,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-19,Sunday,February,Grosse
TXN_3575713,Non Spécifié,1.0,1.5,1.5,Cash,Takeaway,2023-02-18,Saturday,February,Petite
TXN_5811955,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-06-29,Thursday,June,Petite
TXN_5406762,Salad,4.0,5.0,20.0,Credit Card,Non Spécifié,2023-09-12,Tuesday,September,Grosse
TXN_3039985,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-04-08,Saturday,April,Grosse
TXN_1424056,Smoothie,1.0,4.0,4.0,Cash,Non Spécifié,2023-07-31,Monday,July,Petite
TXN_1193221,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-10-21,Saturday,October,Petite
TXN_8610501,Sandwich,5.0,4.0,20.0,Cash,Non Spécifié,2023-09-29,Friday,September,Grosse
TXN_9587445,Coffee,4.0,2.0,8.0,Non Spécifié,In-store,2023-08-24,Thursday,August,Grosse
TXN_3694901,Cookie,2.0,1.0,2.0,Non Spécifié,In-store,2023-08-16,Wednesday,August,Petite
TXN_5749454,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-12-04,Monday,December,Petite
TXN_8356048,Non Spécifié,5.0,4.0,20.0,Cash,Takeaway,2023-06-05,Monday,June,Grosse
TXN_3480278,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-26,Tuesday,December,Grosse
TXN_9252414,Tea,1.0,1.5,1.5,Non Spécifié,In-store,2023-11-13,Monday,November,Petite
TXN_3010103,Non Spécifié,5.0,4.0,20.0,Non Spécifié,Non Spécifié,2023-02-14,Tuesday,February,Grosse
TXN_6699408,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-12-22,Friday,December,Grosse
TXN_6400351,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-11,Friday,August,Petite
TXN_1559512,Juice,5.0,3.0,15.0,Credit Card,Non Spécifié,2023-11-28,Tuesday,November,Grosse
TXN_6091543,Coffee,3.0,2.0,6.0,Non Spécifié,In-store,2023-07-04,Tuesday,July,Petite
TXN_2842641,Cake,1.0,3.0,3.0,Non Spécifié,In-store,2023-06-11,Sunday,June,Petite
TXN_8875043,Salad,4.0,5.0,20.0,Digital Wallet,Non Spécifié,2023-02-21,Tuesday,February,Grosse
TXN_8212783,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-03-30,Thursday,March,Petite
TXN_7343062,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-11,Friday,August,Grosse
TXN_2535099,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-02-10,Friday,February,Grosse
